01696,北海道,根室振興局,"","",国後郡,泊村,145.644829327,43.886326068
01697,北海道,根室振興局,"","",国後郡,留夜別村,146.163888879,44.290768949
01698,北海道,根室振興局,"","",択捉郡,留別村,147.453830795,44.800838617
01699,北海道,根室振興局,"","",紗那郡,紗那村,148.04729907,45.251720261
01700,北海道,根室振興局,"","",蘂取郡,蘂取村,148.616947526,45.39131597
11103,埼玉県,"",さいたま市,大宮区,"","",139.622794157,35.906389919
04505,宮城県,"","","",遠田郡,美里町,141.084813035,38.51477702
04581,宮城県,"","","",牡鹿郡,女川町,141.502882695,38.437289781
04606,宮城県,"","","",本吉郡,南三陸町,141.467280354,38.673612743
05201,秋田県,"",秋田市,"","","",140.270785818,39.656987698
05202,秋田県,"",能代市,"","","",140.136300233,40.21107019
05203,秋田県,"",横手市,"","","",140.525195574,39.251376412
05204,秋田県,"",大館市,"","","",140.538305521,40.267752101
05206,秋田県,"",男鹿市,"","","",139.833349061,39.965278795
05207,秋田県,"",湯沢市,"","","",140.542282002,39.045996706
05209,秋田県,"",鹿角市,"","","",140.845993943,40.195076692
05210,秋田県,"",由利本荘市,"","","",140.167923538,39.306026093
23427,愛知県,"","","",海部郡,飛島村,136.798187018,35.061429576
05211,秋田県,"",潟上市,"","","",140.076325763,39.863573252
05212,秋田県,"",大仙市,"","","",140.484366827,39.544622736
05213,秋田県,"",北秋田市,"","","",140.487695283,40.07534449
11104,埼玉県,"",さいたま市,見沼区,"","",139.663461801,35.929146525
05214,秋田県,"",にかほ市,"","","",139.967784943,39.209353235
05215,秋田県,"",仙北市,"","","",140.671786174,39.775588929
06426,山形県,"","","",東田川郡,三川町,139.849557412,38.793574397
